SalesOrderNumber,SalesOrderItemNumber,OrderCreationDate,RequestedDeliveryDate,DeliveryNumber,DeliveryDate,PickDate,ActualGIdate,DeliveryItemNumber,Material,DeliveryQuantity,MaterialAvailableDate,Volume,NetWeight,GrossWeight,MATNR,CHARG,WERKS
253657583,80,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,40,237070,3461,2018.12.04,281480,31.5,56,237070,NV9K,MY21
253657583,90,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,50,237063,3461,2018.12.04,253832,31.5,56,237063,1841158,MY21
253657583,100,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,60,237056,3461,2018.12.04,281480,31.5,56,237056,1841154,MY21
253657583,110,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,70,240643,437,2018.12.04,77727,3.5,24,240643,1840833,MY21
253657583,120,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,80,209364,293,2018.12.04,109544,17.5,39,209364,140894A,MY21
253657583,130,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,90,209401,485,2018.12.04,757400,173.5,231,209401,140983,MY21
253657583,140,12/3/2018,2018.12.06,2104484637,2018.12.06,2018.12.04,2018.12.05,100,6E+13,725,2018.12.04,32216,52.5,117,6E+13,1840937,MY21
253660384,20,12/3/2018,2018.12.06,2104487671,2018.12.06,2018.12.04,2018.12.05,30,6E+13,11,2018.12.04,18824,12.5,29,6E+13,290220,MY21
253660665,20,12/3/2018,2018.12.06,2104487794,2018.12.06,2018.12.04,2018.12.05,30,6E+13,149,2018.12.04,336776,288.5,342,6E+13,290220X,MY21
253656403,30,12/2/2018,2018.12.06,2104503994,2018.12.06,2018.12.04,2018.12.06,30,6E+13,281,2018.12.04,92665,0.5,98,6E+13,120718G,MY21
253656565,20,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,30,6E+13,269,2018.12.04,209336,145.5,160,6E+13,180918M,MY21
253656565,60,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,40,6E+13,581,2018.12.04,170888,73.5,88,6E+13,601018,MY21
253656565,70,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,50,237070,389,2018.12.04,35720,3.5,20,237070,NV9L,MY21
253656565,80,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,60,6E+13,485,2018.12.04,168200,7.5,22,6E+13,18071001,MY21
253656565,170,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,70,223575,5,2018.12.04,5000,0.5,15,223575,NULL,MY21
253656565,180,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,80,241763,245,2018.12.04,36577,2.5,20,241763,1840753,MY21
253656565,190,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,90,241558,197,2018.12.04,18440,2.5,20,241558,NP7H,MY21
253656565,200,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,100,6E+13,149,2018.12.04,24440,6.5,26,6E+13,80818,MY21
253656565,210,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,110,6E+13,725,2018.12.04,139680,28.5,43,6E+13,021118D,MY21
253656565,170,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,900021,223575,65,2018.12.04,11480,1.5,16,223575,17060487,MY21
253656565,170,12/2/2018,2018.12.06,2104503996,2018.12.06,2018.12.04,2018.12.06,900022,223575,65,2018.12.04,11480,1.5,16,223575,17070269,MY21
253658306,20,12/3/2018,2018.12.06,2104503999,2018.12.06,2018.12.04,2018.12.05,30,6E+13,3173,2018.12.04,3654536,1394.5,1599,6E+13,270220,MY21
253658306,30,12/3/2018,2018.12.06,2104503999,2018.12.06,2018.12.04,2018.12.05,40,6E+13,5,2018.12.04,5000,0.5,15,6E+13,NULL,MY21
253658306,50,12/3/2018,2018.12.06,2104503999,2018.12.06,2018.12.04,2018.12.05,50,6E+13,725,2018.12.04,139680,28.5,43,6E+13,021118D,MY21
232466191,310,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,280,234277,305,2017.03.03,9423,6.5,21,234277,1740007,MY21
232466191,320,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,290,230842,365,2017.03.03,5000,0.5,15,230842,MF061624A,MY21
232466191,330,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,300,124266,125,2017.03.03,5000,4140.5,4155,124266,DE5N,MY21
232466191,40,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,50,6E+13,2381,2017.03.03,2742152,1188.5,1203,6E+13,50518,MY21
232466191,50,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,60,6E+13,545,2017.03.03,1222160,551.5,566,6E+13,100518,MY21
232466191,60,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,70,6E+13,329,2017.03.03,1458077,593.5,608,6E+13,130518,MY21
232466191,70,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,80,6E+13,887,2017.03.03,2037128,2002.5,2017,6E+13,20418,MY21
232466191,80,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,90,6E+13,845,2017.03.03,1895000,286.5,301,6E+13,200518,MY21
232466191,90,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,100,6E+13,5,2017.03.03,5000,0.5,15,6E+13,NULL,MY21
232466191,100,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,110,6E+13,569,2017.03.03,110499,22.5,37,6E+13,271216A,MY21
232466191,30,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,900021,6E+13,1325,2017.03.03,328400,554.5,569,6E+13,50518,MY21
232466191,30,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,900022,6E+13,1565,2017.03.03,387200,655.5,670,6E+13,60518,MY21
232466191,90,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,900023,6E+13,425,2017.03.03,72200,16.5,31,6E+13,130117L,MY21
232466191,90,3/1/2017,2017.03.07,2063560528,2017.03.07,2017.03.03,2017.03.03,900024,6E+13,1025,2017.03.03,168200,40.5,55,6E+13,311216M,MY21
232434768,20,2/28/2017,2017.03.03,2063560535,2017.03.03,2017.03.01,2017.03.02,30,6E+13,2933,2017.03.01,1059080,463.5,478,6E+13,140916,MY21
232434768,30,2/28/2017,2017.03.03,2063560535,2017.03.03,2017.03.01,2017.03.02,40,ABDA136A,5,2017.03.01,5000,0.5,15,ABDA136A,NULL,MY21
232434768,40,2/28/2017,2017.03.03,2063560535,2017.03.03,2017.03.01,2017.03.02,50,6E+13,4469,2017.03.01,1522760,536.5,551,6E+13,16091801,MY21
232434768,50,2/28/2017,2017.03.03,2063560535,2017.03.03,2017.03.01,2017.03.02,60,6E+13,4889,2017.03.01,1665560,73.5,88,6E+13,16092001,MY21
232434768,30,2/28/2017,2017.03.03,2063560535,2017.03.03,2017.03.01,2017.03.02,900021,ABDA136A,1157,2017.03.01,396680,167.5,182,ABDA136A,16101002,MY21
232434768,30,2/28/2017,2017.03.03,2063560535,2017.03.03,2017.03.01,2017.03.02,900022,ABDA136A,3281,2017.03.01,1118840,475.5,490,ABDA136A,16110401,MY21
232449948,20,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,30,209364,281,2017.03.01,105188,25.5,40,209364,137613A,MY21
232449948,120,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,120,6E+13,77,2017.03.01,38696,4.5,19,6E+13,130117,MY21
232449948,130,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,130,240643,161,2017.03.01,31263,44.5,59,240643,1640907,MY21
232449948,140,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,140,6E+13,53,2017.03.01,16448,3.5,18,6E+13,211216,MY21
232449948,150,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,150,6E+13,17,2017.03.01,6620,1.5,16,6E+13,141216,MY21
232449948,160,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,160,6E+13,77,2017.03.01,50864,5.5,20,6E+13,91216,MY21
253658306,60,12/3/2018,2018.12.06,2104503999,2018.12.06,2018.12.04,2018.12.05,60,6E+13,149,2018.12.04,8586,0.5,20,6E+13,220618186,MY21
253658306,70,12/3/2018,2018.12.06,2104503999,2018.12.06,2018.12.04,2018.12.05,70,6E+13,77,2018.12.04,6793,0.5,18,6E+13,280618015,MY21
253658306,30,12/3/2018,2018.12.06,2104503999,2018.12.06,2018.12.04,2018.12.05,900021,6E+13,1181,2018.12.04,2714504,2352.5,2685,6E+13,290220,MY21
253658306,30,12/3/2018,2018.12.06,2104503999,2018.12.06,2018.12.04,2018.12.05,900022,6E+13,1769,2018.12.04,4069256,3528.5,4019,6E+13,290220X,MY21
253658509,20,12/3/2018,2018.12.06,2104504001,2018.12.06,2018.12.06,2018.12.05,30,6E+13,461,2018.12.06,530312,201.5,243,6E+13,270220,MY21
253658509,40,12/3/2018,2018.12.06,2104504001,2018.12.06,2018.12.06,2018.12.05,40,6E+13,35,2018.12.06,5001,54.5,70,6E+13,290220XN3,MY21
253658509,60,12/3/2018,2018.12.06,2104504001,2018.12.06,2018.12.06,2018.12.05,50,6E+13,11,2018.12.06,18824,12.5,29,6E+13,290220X,MY21
253658510,20,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,30,6E+13,17,2018.12.06,5000,0.5,16,6E+13,100718082,MY21
253658510,110,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,120,6E+13,29,2018.12.06,15500,7.5,22,6E+13,180722M,MY21
253658510,120,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,130,209364,17,2018.12.06,9356,1.5,16,209364,140894C,MY21
253658510,30,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,40,6E+13,29,2018.12.06,5000,0.5,16,6E+13,231117253,MY21
253658510,40,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,50,6E+13,17,2018.12.06,5000,0.5,15,6E+13,81833,MY21
253658510,50,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,60,6E+13,29,2018.12.06,5000,0.5,15,6E+13,80483,MY21
253658510,60,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,70,6E+13,77,2018.12.06,25736,9.5,24,6E+13,770818,MY21
253658510,70,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,80,6E+13,77,2018.12.06,20552,0.5,24,6E+13,260718,MY21
253658510,80,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,90,6E+13,65,2018.12.06,25400,7.5,22,6E+13,18080205,MY21
253658510,90,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,100,6E+13,41,2018.12.06,6026,0.5,20,6E+13,120718,MY21
253658510,100,12/3/2018,2018.12.06,2104504008,2018.12.06,2018.12.06,2018.12.05,110,6E+13,17,2018.12.06,8420,1200.5,1419,6E+13,2J9D,MY21
253658836,20,12/3/2018,2018.12.11,2104504013,2018.12.11,2018.12.07,2018.12.10,30,6E+13,77,2018.12.07,60898,0.5,28,6E+13,570618,MY21
253658836,30,12/3/2018,2018.12.11,2104504013,2018.12.11,2018.12.07,2018.12.10,40,6E+13,41,2018.12.07,23144,10.5,24,6E+13,720818,MY21
253658836,40,12/3/2018,2018.12.11,2104504013,2018.12.11,2018.12.07,2018.12.10,50,6E+13,41,2018.12.07,31808,0.5,21,6E+13,380718,MY21
253658836,50,12/3/2018,2018.12.11,2104504013,2018.12.11,2018.12.07,2018.12.10,60,6E+13,41,2018.12.07,31808,0.5,21,6E+13,220518,MY21
253658836,60,12/3/2018,2018.12.11,2104504013,2018.12.11,2018.12.07,2018.12.10,70,241107,11,2018.12.07,7957,1.5,16,241107,867P,MY21
253658878,20,12/3/2018,2018.12.07,2104504015,2018.12.07,2018.12.05,2018.12.06,30,6E+13,485,2018.12.05,168200,7.5,22,6E+13,18071001,MY21
253659714,20,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,30,6E+13,581,2018.12.05,170888,74.5,89,6E+13,50518,MY21
248787388,270,6/21/2018,2018.07.05,2096028166,2018.07.12,2018.06.21,2018.07.02,900024,6E+13,869,2018.06.21,222728,42.5,57,6E+13,MIL11010,MY21
248894337,300,6/25/2018,2018.07.03,2096296703,2018.07.17,2018.06.26,2018.07.03,900021,6E+13,53,2018.06.26,18824,2.5,17,6E+13,190518A,MY21
248894337,300,6/25/2018,2018.07.03,2096296703,2018.07.17,2018.06.26,2018.07.03,900022,6E+13,113,2018.06.26,36104,5.5,20,6E+13,190518B,MY21
248894337,300,6/25/2018,2018.07.03,2096296703,2018.07.17,2018.06.26,2018.07.03,900023,6E+13,161,2018.06.26,49928,7.5,22,6E+13,190518C,MY21
248894337,300,6/25/2018,2018.07.03,2096296703,2018.07.17,2018.06.26,2018.07.03,900024,6E+13,269,2018.06.26,81032,12.5,27,6E+13,261217B,MY21
248894337,380,6/25/2018,2018.07.03,2096296703,2018.07.17,2018.06.26,2018.07.03,900025,237070,821,2018.06.26,70280,11.5,26,237070,1840374,MY21
248894337,380,6/25/2018,2018.07.03,2096296703,2018.07.17,2018.06.26,2018.07.03,900026,237070,341,2018.06.26,31880,4.5,19,237070,1840375,MY21
248898945,20,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900021,6E+13,2405,2018.06.26,593000,1008.5,1023,6E+13,71019,MY21
248898945,30,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900022,6E+13,245,2018.06.26,281480,120.5,135,6E+13,230919,MY21
248898945,40,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900023,6E+13,305,2018.06.26,1350442,549.5,564,6E+13,150919,MY21
248898945,50,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900024,6E+13,725,2018.06.26,1663880,1634.5,1649,6E+13,20919,MY21
248898945,50,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900025,6E+13,185,2018.06.26,419720,409.5,424,6E+13,300819,MY21
248898945,70,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900026,6E+13,545,2018.06.26,1154120,664.5,679,6E+13,280919,MY21
248898945,80,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900027,6E+13,77,2018.06.26,38696,4.5,19,6E+13,180418,MY21
248898945,90,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900028,6E+13,77,2018.06.26,50864,5.5,20,6E+13,210518,MY21
248898945,100,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900029,6E+13,725,2018.06.26,176720,40.5,55,6E+13,30518,MY21
248898945,110,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900030,6E+13,725,2018.06.26,102200,37.5,52,6E+13,230418,MY21
248898945,120,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900031,6E+13,797,2018.06.26,6981,28.5,43,6E+13,180418,MY21
253659714,110,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,120,6E+13,581,2018.12.05,169160,57600.5,67407,6E+13,3A5D,MY21
253659714,120,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,130,6E+13,605,2018.12.05,22105,1.5,91,6E+13,120718,MY21
253659714,30,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,40,6E+13,581,2018.12.05,170888,73.5,88,6E+13,621018,MY21
253659714,40,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,50,6E+13,581,2018.12.05,170888,73.5,88,6E+13,770818,MY21
253659714,50,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,60,6E+13,1085,2018.12.05,549320,299.5,285,6E+13,720818,MY21
253659714,60,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,70,6E+13,1085,2018.12.05,549320,299.5,314,6E+13,400818,MY21
253659714,70,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,80,6E+13,965,2018.12.05,331400,115.5,130,6E+13,18070606,MY21
253659714,80,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,90,6E+13,581,2018.12.05,129416,1.5,88,6E+13,260718,MY21
253659714,90,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,100,6E+13,1445,2018.12.05,494600,173.5,188,6E+13,18080205,MY21
253659714,100,12/3/2018,2018.12.07,2104504023,2018.12.07,2018.12.05,2018.12.06,110,6E+13,1085,2018.12.05,549320,299.5,314,6E+13,320918,MY21
253660288,20,12/3/2018,2018.12.06,2104504028,2018.12.06,2018.12.04,2018.12.06,30,231191,77,2018.12.04,12128,1.5,17,231191,1840475,MY21
253660296,20,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,30,6E+13,77,2018.12.04,36500,21.5,36,6E+13,180722M,MY21
253660296,110,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,120,6E+13,149,2018.12.04,24440,6.5,26,6E+13,80818,MY21
253660296,120,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,130,6E+13,485,2018.12.04,65480,12.5,34,6E+13,1841283,MY21
253660296,130,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,140,6E+13,365,2018.12.04,62600,14.5,29,6E+13,071118A,MY21
253660296,140,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,150,6E+13,65,2018.12.04,7268,4.5,23,6E+13,1840937,MY21
253660296,30,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,40,6E+13,65,2018.12.04,51440,33.5,48,6E+13,180910M,MY21
253660296,40,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,50,232846,65,2018.12.04,17960,6.5,28,232846,1841182,MY21
253660296,50,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,60,234277,65,2018.12.04,5885,0.5,16,234277,RD4G,MY21
253660296,60,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,70,236486,65,2018.12.04,19580,6.5,28,236486,1841197,MY21
253660296,70,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,80,6E+13,65,2018.12.04,23900,7.5,22,6E+13,M1L11020,MY21
253660296,80,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,90,6E+13,245,2018.12.04,74120,11.5,26,6E+13,121018C,MY21
253660296,90,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,100,6E+13,197,2018.12.04,147718,35.5,67,6E+13,80818,MY21
253660296,100,12/3/2018,2018.12.06,2104504033,2018.12.06,2018.12.04,2018.12.06,110,6E+13,197,2018.12.04,147718,35.5,67,6E+13,100818,MY21
253674614,30,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,30,6E+13,41,2018.12.05,32864,20.5,35,6E+13,180918M,MY21
253674614,470,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,120,6E+13,101,2018.12.05,7391,0.5,18,6E+13,220618186,MY21
253674614,480,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,130,6E+13,89,2018.12.05,5000,0.5,19,6E+13,100718082,MY21
253674614,500,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,140,241251,53,2018.12.05,8840,0.5,16,241251,1841173,MY21
253674614,760,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,150,6E+13,29,2018.12.05,5907,0.5,16,6E+13,1840772,MY21
253674614,780,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,160,6E+13,41,2018.12.05,32949,0.5,21,6E+13,5X7N,MY21
253674614,40,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,40,6E+13,41,2018.12.05,32864,20.5,35,6E+13,180910M,MY21
253674614,50,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,50,6E+13,29,2018.12.05,15500,7.5,22,6E+13,180731M,MY21
253674614,90,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,60,232815,17,2018.12.05,7592,1.5,18,232815,1841090,MY21
253674614,100,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,70,232846,17,2018.12.05,7592,1.5,18,232846,1841182,MY21
248898945,120,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900032,6E+13,1373,2018.06.26,8421,48.5,63,6E+13,300318,MY21
248898945,130,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900033,6E+13,2165,2018.06.26,39836,108.5,123,6E+13,210518,MY21
248898945,140,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900034,6E+13,605,2018.06.26,267500,176.5,191,6E+13,180318M,MY21
248898945,150,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900035,6E+13,485,2018.06.26,215000,141.5,156,6E+13,180423M,MY21
248898945,160,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900036,6E+13,125,2018.06.26,43115,18.5,33,6E+13,260418K,MY21
248898945,180,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900037,6E+13,293,2018.06.26,43556,11.5,26,6E+13,230518E,MY21
248898945,200,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900038,6E+13,293,2018.06.26,87944,13.5,28,6E+13,261217B,MY21
248898945,210,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900039,6E+13,149,2018.06.26,5000,0.5,15,6E+13,73402,MY21
248898945,220,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900040,6E+13,149,2018.06.26,5000,0.5,15,6E+13,73401,MY21
248898945,230,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900041,6E+13,149,2018.06.26,5000,0.5,15,6E+13,80341,MY21
248898945,240,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900042,6E+13,149,2018.06.26,5000,0.5,15,6E+13,80532,MY21
248898945,250,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900043,234277,65,2018.06.26,5885,1.5,16,234277,1840755,MY21
248898945,260,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900044,234291,65,2018.06.26,5885,1.5,16,234291,1840672,MY21
248898945,270,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900045,236318,125,2018.06.26,24200,2.5,17,236318,1840339,MY21
248898945,280,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900046,6E+13,149,2018.06.26,149000,9.5,24,6E+13,SCM00118,MY21
248898945,290,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900047,6E+13,125,2018.06.26,43400,10.5,25,6E+13,XT4U,MY21
248898945,300,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900048,237070,1157,2018.06.26,97160,15.5,30,237070,1840375,MY21
248898945,310,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900049,232846,125,2018.06.26,30920,27.5,42,232846,1840315,MY21
248898945,330,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900050,237063,2309,2018.06.26,170888,30.5,45,237063,1840598,MY21
248898945,340,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900051,241251,1157,2018.06.26,97160,15.5,30,241251,1840111,MY21
248898945,350,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900052,232815,65,2018.06.26,17960,13.5,28,232815,1840281,MY21
248898945,350,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900053,232815,125,2018.06.26,30920,27.5,42,232815,1840582,MY21
248898945,360,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900054,232822,41,2018.06.26,20120,14.5,29,232822,1840384,MY21
248898945,360,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900055,232822,329,2018.06.26,141080,130.5,145,232822,1840385,MY21
248898945,370,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900056,237056,2309,2018.06.26,189320,30.5,45,237056,1840320,MY21
248898945,380,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900057,231207,205,2018.06.26,74300,21.5,36,231207,1840210,MY21
253674614,330,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,80,237063,53,2018.12.05,8456,0.5,16,237063,1841158,MY21
248898945,390,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900058,230859,725,2018.06.26,185000,127.5,142,230859,1840046C,MY21
253674614,340,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,90,237070,245,2018.12.05,24200,2.5,18,237070,NV9L,MY21
248898945,400,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900059,230866,293,2018.06.26,77000,51.5,66,230866,1840064C,MY21
253674614,350,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,100,236486,17,2018.12.05,7916,1.5,18,236486,1841197,MY21
248898945,410,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900060,240643,1445,2018.06.26,247424,403.5,418,240643,1840573,MY21
253674614,460,12/3/2018,2018.12.07,2104504038,2018.12.07,2018.12.05,2018.12.06,110,6E+13,101,2018.12.05,7391,0.5,18,6E+13,280618015,MY21
253674638,30,12/4/2018,2018.12.07,2104504042,2018.12.07,2018.12.05,2018.12.06,30,6E+13,437,2018.12.05,5282,86.5,106,6E+13,161019G,MY21
248898945,420,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900061,209401,245,2018.06.26,381200,115.5,130,209401,140306B,MY21
253674638,50,12/4/2018,2018.12.07,2104504042,2018.12.07,2018.12.05,2018.12.06,40,6E+13,5,2018.12.05,5000,0.5,15,6E+13,NULL,MY21
248898945,430,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900062,224381,125,2018.06.26,71000,15.5,30,224381,1741420,MY21
253674638,70,12/4/2018,2018.12.07,2104504042,2018.12.07,2018.12.05,2018.12.06,50,6E+13,137,2018.12.05,5006,238.5,257,6E+13,290220XN3,MY21
248898945,440,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900063,241558,365,2018.06.26,30200,9.5,24,241558,854F,MY21
